case:concept:name,concept:name,time:timestamp
1,selectReport,2024-06-07 21:34:25.493914+00:00
1,ctrl,2024-06-07 21:34:27.369195+00:00
1,insertName,2024-06-07 21:34:27.374195+00:00
1,selectBusinessStrategies,2024-06-07 21:34:34.083374+00:00
1,insertType,2024-06-07 21:34:35.718386+00:00
1,insertTarget,2024-06-07 21:34:38.143934+00:00
1,clickSaveChanges,2024-06-07 21:34:41.503806+00:00
1,thEnd,2024-06-07 21:34:42.800025+00:00
1,clickAddNew,2024-06-07 21:34:42.805025+00:00
1,insertName,2024-06-07 21:34:46.493794+00:00
1,selectBusinessStrategies,2024-06-07 21:34:55.838246+00:00
1,insertType,2024-06-07 21:34:58.394144+00:00
1,insertTarget,2024-06-07 21:35:07.874295+00:00
1,clickSaveChanges,2024-06-07 21:35:10.591494+00:00
1,thEnd,2024-06-07 21:35:11.934448+00:00
1,selectReport,2024-06-07 21:35:11.944448+00:00
1,ctrl,2024-06-07 21:35:13.556301+00:00
1,clickAddNew,2024-06-07 21:35:14.542629+00:00
1,insertName,2024-06-07 21:37:27.553392+00:00
1,selectBusinessStrategies,2024-06-08 21:51:40.530828+00:00
1,insertType,2024-06-08 21:51:53.543587+00:00
1,insertTarget,2024-06-08 21:51:56.296190+00:00
1,clickSaveChanges,2024-06-08 21:52:00.129911+00:00
1,insertName,2024-06-08 21:52:00.134911+00:00
1,selectBusinessStrategies,2024-06-08 21:52:03.721651+00:00
1,insertType,2024-06-08 21:52:04.722075+00:00
1,insertTarget,2024-06-08 21:52:05.564513+00:00
1,clickSaveChanges,2024-06-08 21:52:07.596838+00:00
1,thEnd,2024-06-08 21:52:09.361403+00:00
1,thEnd,2024-06-08 21:52:09.366403+00:00
1,insertName,2024-06-08 21:52:09.376403+00:00
1,selectBusinessStrategies,2024-06-08 21:52:20.382254+00:00
1,insertType,2024-06-08 21:52:21.701160+00:00
1,insertTarget,2024-06-08 21:52:23.444683+00:00
1,selectReport,2024-06-08 21:52:23.449683+00:00
1,ctrl,2024-06-08 21:52:26.055857+00:00
1,clickAddNew,2024-06-08 21:52:27.102273+00:00
1,insertName,2024-06-08 21:52:29.903203+00:00
1,selectBusinessStrategies,2024-06-08 21:52:35.088465+00:00
1,insertType,2024-06-08 21:52:37.845137+00:00
1,insertTarget,2024-06-08 21:52:39.857989+00:00
1,clickSaveChanges,2024-06-08 21:52:42.516715+00:00
1,thEnd,2024-06-08 21:52:43.305858+00:00
1,clickSaveChanges,2024-06-08 21:52:43.310858+00:00
1,thEnd,2024-06-08 21:52:44.564723+00:00
1,selectReport,2024-06-08 21:52:44.574723+00:00
1,ctrl,2024-06-08 21:52:45.801550+00:00
1,clickAddNew,2024-06-08 21:52:46.885732+00:00
1,insertName,2024-06-08 21:52:50.989347+00:00
1,selectBusinessStrategies,2024-06-08 21:52:59.107744+00:00
1,insertType,2024-06-08 21:53:00.753311+00:00
1,insertTarget,2024-06-08 21:53:03.666463+00:00
1,insertName,2024-06-08 21:53:03.671463+00:00
1,selectBusinessStrategies,2024-06-08 21:53:44.123498+00:00
1,insertType,2024-06-08 21:53:45.205955+00:00
1,insertTarget,2024-06-08 21:53:46.588582+00:00
1,clickSaveChanges,2024-06-08 21:53:48.679188+00:00
1,thEnd,2024-06-08 21:53:51.660648+00:00
1,clickSaveChanges,2024-06-08 21:53:51.665648+00:00
1,thEnd,2024-06-08 21:53:53.126905+00:00
1,insertName,2024-06-08 21:53:53.136905+00:00
1,selectBusinessStrategies,2024-06-08 21:53:57.507064+00:00
1,selectReport,2024-06-08 21:53:57.512064+00:00
1,ctrl,2024-06-08 21:53:58.565963+00:00
1,clickAddNew,2024-06-08 21:53:59.629913+00:00
1,insertName,2024-06-08 21:54:02.208937+00:00
1,selectBusinessStrategies,2024-06-08 21:54:07.634051+00:00
1,insertType,2024-06-08 21:54:08.908769+00:00
