case:concept:name,concept:name,time:timestamp
1,step1_1,2024-06-07 21:34:25.493914+00:00
1,step2_1,2024-06-07 21:35:05.516128+00:00
1,step_1,2024-06-07 21:35:34.323172+00:00
1,step1_1,2024-06-07 21:35:34.328172+00:00
1,step2_2,2024-06-07 21:35:36.111512+00:00
1,step_1,2024-06-07 21:36:02.545786+00:00
1,step_1,2024-06-07 21:36:02.592138+00:00
1,step_2,2024-06-07 21:36:02.602653+00:00
1,step_2,2024-06-07 21:36:02.605742+00:00
1,step4,2024-06-07 21:36:21.041416+00:00
1,step_3,2024-06-07 21:36:21.046416+00:00
1,step_3,2024-06-07 21:36:21.172955+00:00
1,step_4,2024-06-07 21:36:21.285309+00:00
1,step5,2024-06-07 21:37:24.377881+00:00
1,step1_1,2024-06-07 21:37:24.387881+00:00
1,step2_1,2024-06-07 21:37:26.629916+00:00
1,step_1,2024-06-07 21:38:00.162373+00:00
1,step1_1,2024-06-07 21:38:00.167373+00:00
1,step2_2,2024-06-07 21:38:01.405599+00:00
1,step_1,2024-06-07 21:38:04.358151+00:00
1,step_1,2024-06-07 21:38:04.381825+00:00
1,step_2,2024-06-07 21:38:04.422966+00:00
1,step_2,2024-06-07 21:38:04.463401+00:00
1,step5,2024-06-07 21:38:31.567053+00:00
1,step_3,2024-06-07 21:38:31.572053+00:00
1,step_2,2024-06-07 21:38:31.595227+00:00
1,step_4,2024-06-07 21:38:31.618720+00:00
1,step4,2024-06-07 21:43:13.777198+00:00
1,step1_2,2024-06-07 21:43:13.787198+00:00
1,step2_3,2024-06-07 21:43:24.381026+00:00
1,step_1,2024-06-07 21:43:34.289300+00:00
1,step_1,2024-06-07 21:43:34.313354+00:00
1,step1_3,2024-06-07 21:43:34.318354+00:00
1,step2_2,2024-06-07 21:43:36.560389+00:00
1,step_1,2024-06-07 21:44:10.092846+00:00
1,step_2,2024-06-07 21:44:10.127733+00:00
1,step_2,2024-06-07 21:44:10.150907+00:00
1,step_2,2024-06-07 21:44:10.174400+00:00
1,step4,2024-06-07 21:48:52.332878+00:00
1,step_3,2024-06-07 21:48:52.337878+00:00
1,step_4,2024-06-07 21:48:52.338535+00:00
1,step5,2024-06-07 21:49:05.834858+00:00
1,step1_2,2024-06-07 21:49:05.844858+00:00
1,step2_3,2024-06-07 21:49:08.086893+00:00
1,step_1,2024-06-07 21:49:41.619350+00:00
1,step_1,2024-06-07 21:49:41.654237+00:00
1,step_2,2024-06-07 21:49:41.677411+00:00
1,step_1,2024-06-07 21:49:41.700904+00:00
1,step1_2,2024-06-07 21:49:41.705904+00:00
1,step2_2,2024-06-07 21:49:43.275550+00:00
1,step_1,2024-06-07 21:50:29.767299+00:00
1,step_1,2024-06-07 21:50:29.822070+00:00
1,step_2,2024-06-07 21:50:29.840196+00:00
1,step_2,2024-06-07 21:50:29.847651+00:00
1,step5,2024-06-07 21:50:35.852394+00:00
1,step4,2024-06-07 21:50:35.857394+00:00
1,step1_2,2024-06-07 21:50:35.867394+00:00
1,step2_4,2024-06-07 21:50:40.369045+00:00
1,step1_3,2024-06-07 21:50:40.374045+00:00
1,step2_5,2024-06-07 21:50:42.157385+00:00
1,step_1,2024-06-07 21:51:08.591659+00:00
1,step_2,2024-06-07 21:51:08.638011+00:00
1,step_2,2024-06-07 21:51:08.648526+00:00
1,step_2,2024-06-07 21:51:08.651615+00:00
1,step4,2024-06-07 21:51:27.087289+00:00
1,step_3,2024-06-07 21:51:27.092289+00:00
1,step_3,2024-06-07 21:51:27.140958+00:00
1,step_4,2024-06-07 21:51:27.192422+00:00
1,step_4,2024-06-07 21:51:27.239100+00:00
1,step5,2024-06-07 21:52:37.312531+00:00
1,step1_4,2024-06-07 21:52:37.322531+00:00
1,step2_6,2024-06-07 21:52:39.564566+00:00
1,step_5,2024-06-07 21:53:13.097023+00:00
1,step_5,2024-06-07 21:53:13.131910+00:00
1,step_2,2024-06-07 21:53:13.155084+00:00
1,step1_5,2024-06-07 21:53:13.160084+00:00
1,step2_7,2024-06-07 21:53:19.544478+00:00
1,step_5,2024-06-07 21:53:25.624907+00:00
1,step_1,2024-06-07 21:53:25.675104+00:00
1,step_2,2024-06-07 21:53:25.676043+00:00
1,step_2,2024-06-07 21:53:25.696471+00:00
1,step5,2024-06-07 21:53:55.483875+00:00
1,step_4,2024-06-07 21:53:55.488875+00:00
1,step4,2024-06-07 21:58:37.647353+00:00
1,step1_2,2024-06-07 21:58:37.657353+00:00
1,step2_3,2024-06-07 21:58:39.899388+00:00
1,step1_5,2024-06-07 21:58:39.904388+00:00
1,step2_7,2024-06-07 21:58:44.104658+00:00
1,step_5,2024-06-07 21:58:57.019921+00:00
1,step_1,2024-06-07 21:58:57.024032+00:00
1,step_2,2024-06-07 21:58:57.033100+00:00
1,step_2,2024-06-07 21:58:57.089434+00:00
1,step5,2024-06-07 21:59:00.026184+00:00
1,step_3,2024-06-07 21:59:00.031184+00:00
1,step_2,2024-06-07 21:59:00.066071+00:00
1,step_2,2024-06-07 21:59:00.089245+00:00
1,step_2,2024-06-07 21:59:00.112738+00:00
1,step4,2024-06-07 22:03:42.271216+00:00
1,step1_6,2024-06-07 22:03:42.281216+00:00
1,step1_6,2024-06-07 22:03:42.286216+00:00
1,step2_8,2024-06-07 22:03:44.528251+00:00
1,step_5,2024-06-07 22:04:18.060708+00:00
1,step_2,2024-06-07 22:04:18.095595+00:00
1,step_2,2024-06-07 22:04:18.118769+00:00
1,step_2,2024-06-07 22:04:18.142262+00:00
1,step4,2024-06-07 22:09:00.300740+00:00
1,step2_9,2024-06-07 22:09:00.305740+00:00
1,step_3,2024-06-07 22:09:20.198583+00:00
1,step_2,2024-06-07 22:09:20.232527+00:00
1,step_2,2024-06-07 22:09:20.237741+00:00
1,step_4,2024-06-07 22:09:20.311226+00:00
1,step5,2024-06-07 22:09:24.766530+00:00
1,step1_4,2024-06-07 22:09:24.776530+00:00
1,step2_6,2024-06-07 22:09:28.311770+00:00
1,step_5,2024-06-07 22:09:31.577855+00:00
1,step_5,2024-06-07 22:09:31.601600+00:00
1,step_2,2024-06-07 22:09:31.608641+00:00
1,step_1,2024-06-07 22:09:31.630796+00:00
1,step1_3,2024-06-07 22:09:31.635796+00:00
1,step2_5,2024-06-07 22:09:33.419136+00:00
1,step_5,2024-06-07 22:09:59.853410+00:00
1,step_2,2024-06-07 22:09:59.899762+00:00
1,step_2,2024-06-07 22:09:59.910277+00:00
1,step_2,2024-06-07 22:09:59.913366+00:00
1,step4,2024-06-07 22:10:18.349040+00:00
1,step5,2024-06-07 22:10:18.354040+00:00
1,step1_2,2024-06-07 22:10:18.364040+00:00
1,step2_3,2024-06-07 22:10:24.601434+00:00
1,step_5,2024-06-07 22:10:50.339492+00:00
1,step_1,2024-06-07 22:10:50.379015+00:00
1,step1_3,2024-06-07 22:10:50.384015+00:00
1,step2_5,2024-06-07 22:10:52.626050+00:00
1,step_5,2024-06-07 22:11:26.158507+00:00
1,step_2,2024-06-07 22:11:26.193394+00:00
1,step_2,2024-06-07 22:11:26.216568+00:00
1,step_2,2024-06-07 22:11:26.240061+00:00
1,step4,2024-06-07 22:16:08.398539+00:00
1,step_3,2024-06-07 22:16:08.403539+00:00
1,step_4,2024-06-07 22:16:08.435220+00:00
1,step5,2024-06-07 22:17:41.335463+00:00
1,step1_1,2024-06-07 22:17:41.345463+00:00
1,step2_1,2024-06-07 22:17:43.587498+00:00
1,step_1,2024-06-07 22:18:17.119955+00:00
1,step1_1,2024-06-07 22:18:17.124955+00:00
1,step2_2,2024-06-07 22:18:19.066264+00:00
1,step_5,2024-06-07 22:18:26.856103+00:00
1,step_1,2024-06-07 22:18:26.894194+00:00
1,step_2,2024-06-07 22:18:26.935885+00:00
1,step_2,2024-06-07 22:18:26.973683+00:00
1,step5,2024-06-07 22:19:29.587326+00:00
1,step_3,2024-06-07 22:19:29.592326+00:00
1,step_2,2024-06-07 22:19:29.615500+00:00
1,step_4,2024-06-07 22:19:29.638993+00:00
1,step4,2024-06-07 22:24:11.797471+00:00
1,step1_2,2024-06-07 22:24:11.807471+00:00
1,step2_3,2024-06-07 22:24:14.049506+00:00
1,step1_5,2024-06-07 22:24:14.054506+00:00
1,step2_7,2024-06-07 22:24:40.316874+00:00
1,step_5,2024-06-07 22:25:14.949665+00:00
1,step_1,2024-06-07 22:25:14.961785+00:00
1,step_2,2024-06-07 22:25:15.116864+00:00
1,step_2,2024-06-07 22:25:15.235535+00:00
1,step5,2024-06-07 22:25:39.274189+00:00
1,step_3,2024-06-07 22:25:39.279189+00:00
1,step_2,2024-06-07 22:25:39.314076+00:00
1,step_2,2024-06-07 22:25:39.337250+00:00
1,step_4,2024-06-07 22:25:39.360743+00:00
1,step4,2024-06-07 22:30:21.519221+00:00
1,step1_2,2024-06-07 22:30:21.529221+00:00
1,step2_6,2024-06-07 22:30:31.830177+00:00
1,step_5,2024-06-07 22:30:50.630669+00:00
1,step_5,2024-06-07 22:30:50.656362+00:00
1,step_2,2024-06-07 22:30:50.685508+00:00
1,step_1,2024-06-07 22:30:50.712463+00:00
1,step1_3,2024-06-07 22:30:50.717463+00:00
1,step2_5,2024-06-07 22:30:52.500803+00:00
1,step_5,2024-06-07 22:31:18.935077+00:00
1,step_2,2024-06-07 22:31:18.981429+00:00
1,step_2,2024-06-07 22:31:18.991944+00:00
1,step_2,2024-06-07 22:31:18.995033+00:00
1,step4,2024-06-07 22:31:37.430707+00:00
1,step5,2024-06-07 22:31:37.435707+00:00
1,step1_6,2024-06-07 22:31:37.445707+00:00
1,step1_7,2024-06-07 22:31:37.450707+00:00
1,step2_8,2024-06-07 22:31:39.692742+00:00
1,step_5,2024-06-07 22:32:13.225199+00:00
1,step_2,2024-06-07 22:32:13.260086+00:00
1,step_2,2024-06-07 22:32:13.283260+00:00
1,step_2,2024-06-07 22:32:13.306753+00:00
1,step4,2024-06-07 22:36:55.465231+00:00
1,step2_9,2024-06-07 22:36:55.470231+00:00
1,step_3,2024-06-07 22:37:25.559607+00:00
1,step_2,2024-06-07 22:37:25.583531+00:00
1,step_2,2024-06-07 22:37:25.584099+00:00
1,step_4,2024-06-07 22:37:25.620709+00:00
1,step5,2024-06-07 22:37:48.922668+00:00
1,step1_2,2024-06-07 22:37:48.932668+00:00
1,step2_1,2024-06-07 22:37:51.182535+00:00
1,step_1,2024-06-07 22:38:37.369729+00:00
1,step1_1,2024-06-07 22:38:37.374729+00:00
1,step2_2,2024-06-07 22:38:39.616764+00:00
1,step_5,2024-06-07 22:39:13.149221+00:00
1,step_2,2024-06-07 22:39:13.184108+00:00
1,step_2,2024-06-07 22:39:13.207282+00:00
1,step_2,2024-06-07 22:39:13.230775+00:00
1,step4,2024-06-07 22:43:55.389253+00:00
1,step_3,2024-06-07 22:43:55.394253+00:00
1,step_3,2024-06-07 22:43:55.519817+00:00
1,step_4,2024-06-07 22:43:55.618473+00:00
1,step5,2024-06-07 22:45:11.341547+00:00
1,step1_4,2024-06-07 22:45:11.351547+00:00
1,step2_6,2024-06-07 22:45:13.593582+00:00
1,step_5,2024-06-07 22:45:47.126039+00:00
1,step_5,2024-06-07 22:45:47.160926+00:00
1,step_2,2024-06-07 22:45:47.184100+00:00
1,step1_5,2024-06-07 22:45:47.189100+00:00
1,step2_7,2024-06-07 22:45:54.483573+00:00
1,step_5,2024-06-07 22:45:56.722508+00:00
1,step_1,2024-06-07 22:45:56.816796+00:00
1,step_2,2024-06-07 22:45:56.924975+00:00
1,step_2,2024-06-07 22:45:57.045533+00:00
1,step5,2024-06-07 22:46:01.513657+00:00
1,step_4,2024-06-07 22:46:01.518657+00:00
1,step4,2024-06-07 22:50:43.677135+00:00
1,step1_4,2024-06-07 22:50:43.687135+00:00
1,step2_6,2024-06-07 22:50:45.561825+00:00
1,step_5,2024-06-07 22:50:53.993106+00:00
1,step_5,2024-06-07 22:50:54.068226+00:00
1,step_2,2024-06-07 22:50:54.141851+00:00
1,step_1,2024-06-07 22:50:54.222261+00:00
1,step1_3,2024-06-07 22:50:54.227261+00:00
1,step2_5,2024-06-07 22:50:56.010601+00:00
1,step_5,2024-06-07 22:51:22.444875+00:00
1,step_2,2024-06-07 22:51:22.491227+00:00
1,step_2,2024-06-07 22:51:22.501742+00:00
1,step_2,2024-06-07 22:51:22.504831+00:00
1,step4,2024-06-07 22:51:40.940505+00:00
1,step5,2024-06-07 22:51:40.945505+00:00
1,step1_8,2024-06-07 22:51:40.955505+00:00
1,step2_10,2024-06-07 22:51:43.197540+00:00
1,step1_5,2024-06-07 22:51:43.202540+00:00
1,step2_7,2024-06-07 22:51:47.869271+00:00
1,step_5,2024-06-07 22:51:49.991641+00:00
1,step_1,2024-06-07 22:51:50.055752+00:00
1,step_2,2024-06-07 22:51:50.134878+00:00
1,step_2,2024-06-07 22:51:50.213974+00:00
1,step5,2024-06-07 22:51:54.126350+00:00
1,step_3,2024-06-07 22:51:54.131350+00:00
1,step_2,2024-06-07 22:51:54.166237+00:00
1,step_2,2024-06-07 22:51:54.189411+00:00
1,step_4,2024-06-07 22:51:54.212904+00:00
1,step4,2024-06-07 22:56:36.371382+00:00
1,step1_2,2024-06-07 22:56:36.381382+00:00
1,step2_6,2024-06-07 22:56:38.623417+00:00
1,step_5,2024-06-07 22:57:12.155874+00:00
1,step_5,2024-06-07 22:57:12.190761+00:00
1,step_2,2024-06-07 22:57:12.213935+00:00
1,step_1,2024-06-07 22:57:12.237428+00:00
1,step1_5,2024-06-07 22:57:12.242428+00:00
1,step2_7,2024-06-07 22:57:14.211749+00:00
1,step_5,2024-06-07 22:57:27.592288+00:00
1,step_1,2024-06-07 22:57:27.726056+00:00
1,step_2,2024-06-07 22:57:27.782849+00:00
1,step_2,2024-06-07 22:57:27.843158+00:00
1,step5,2024-06-07 22:58:04.870035+00:00
1,step4,2024-06-07 22:58:04.875035+00:00
1,step1_2,2024-06-07 22:58:04.885035+00:00
1,step2_4,2024-06-07 22:58:07.127070+00:00
1,step_5,2024-06-07 22:58:40.659527+00:00
1,step_5,2024-06-07 22:58:40.694414+00:00
1,step_2,2024-06-07 22:58:40.717588+00:00
1,step_1,2024-06-07 22:58:40.741081+00:00
1,step1_5,2024-06-07 22:58:40.746081+00:00
1,step2_7,2024-06-07 22:58:42.358535+00:00
1,step_5,2024-06-07 22:58:44.902495+00:00
1,step_1,2024-06-07 22:58:44.970130+00:00
1,step_2,2024-06-07 22:58:45.049536+00:00
1,step_2,2024-06-07 22:58:45.130191+00:00
1,step5,2024-06-07 22:59:00.385744+00:00
1,step4,2024-06-07 22:59:00.390744+00:00
1,step1_2,2024-06-07 22:59:00.400744+00:00
1,step2_4,2024-06-07 22:59:18.381822+00:00
1,step_5,2024-06-07 22:59:34.952311+00:00
1,step_5,2024-06-07 22:59:34.999912+00:00
1,step_2,2024-06-07 22:59:35.005454+00:00
1,step_1,2024-06-07 22:59:35.010518+00:00
1,step1_3,2024-06-07 22:59:35.015518+00:00
1,step2_5,2024-06-07 22:59:36.798858+00:00
1,step_5,2024-06-07 23:00:03.233132+00:00
1,step_2,2024-06-07 23:00:03.279484+00:00
1,step_2,2024-06-07 23:00:03.289999+00:00
1,step_2,2024-06-07 23:00:03.293088+00:00
1,step4,2024-06-07 23:00:21.728762+00:00
1,step5,2024-06-07 23:00:21.733762+00:00
1,step1_6,2024-06-07 23:00:21.743762+00:00
1,step1_7,2024-06-07 23:00:21.748762+00:00
1,step2_8,2024-06-07 23:00:23.532102+00:00
1,step_5,2024-06-07 23:00:49.966376+00:00
1,step_2,2024-06-07 23:00:50.012728+00:00
1,step_2,2024-06-07 23:00:50.023243+00:00
1,step_2,2024-06-07 23:00:50.026332+00:00
1,step4,2024-06-07 23:01:08.462006+00:00
1,step2_9,2024-06-07 23:01:08.467006+00:00
1,step_3,2024-06-07 23:05:34.458618+00:00
1,step_2,2024-06-07 23:05:34.514485+00:00
1,step_2,2024-06-07 23:05:34.563643+00:00
1,step_4,2024-06-07 23:05:34.612992+00:00
1,step5,2024-06-07 23:05:40.091558+00:00
1,step1_4,2024-06-07 23:05:40.101558+00:00
1,step2_6,2024-06-07 23:05:42.132422+00:00
1,step_5,2024-06-07 23:06:07.848461+00:00
1,step_5,2024-06-07 23:06:07.863575+00:00
1,step_2,2024-06-07 23:06:07.943903+00:00
1,step1_5,2024-06-07 23:06:07.948903+00:00
1,step2_7,2024-06-07 23:06:09.732243+00:00
1,step_5,2024-06-07 23:06:36.166517+00:00
1,step_2,2024-06-07 23:06:36.212869+00:00
1,step_2,2024-06-07 23:06:36.223384+00:00
